date,new_cases,new_deaths,new_cases_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,stringency_index,tests_units_not performed,tests_units_tests performed
2021-01-18,0.29019514508618915,0.35301714134753154,0.2901956371948142,-0.35514071218751264,1.9486028557688668,1.9486063686898478,1.945296682293922,1.9452976633345993,1.8146926505091057,1.8146965616959518,-0.21082580790814712,0.3815228805719302,-0.2108263758029923,0.381263613548764,0.562999350036909,-0.6078365647625927,-0.8440229828287358,-0.8236105012653869,-0.9113056140658818,-0.5007389537914845,0.20581133975208582,-0.844089873668784,-0.8236648532085062,-0.9111714282459579,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-19,0.40148982043404846,1.1928449168797455,0.40148895484187036,-0.3750129868481939,1.9201954372390067,1.9201963122589485,1.9186813223068566,1.9186815881332704,1.7577706291370334,1.7577732810598221,-0.20424179591586689,1.196613964351654,-0.2042413714911503,1.1965165693531619,0.5282988682793592,-0.5908904148538762,-0.8377667789398385,-0.8144075925614627,-0.9074079017298492,-0.5007389537914845,0.7077551408018773,-0.8377657513237432,-0.8144960602197684,-0.9075460075293414,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-20,0.6126277625434305,3.26401438262465,0.6126270262185567,-0.3750129868481939,1.8533747483084448,1.853382904614853,1.8613007579459075,1.86130480057975,1.6929351915627076,1.692937428219085,-0.19647673641761318,1.7057243752402171,-0.19647629776299988,1.7057249165095103,0.4762481456430345,-0.5739442649451595,-0.8303199722232499,-0.8034086687217499,-0.9028038393216242,-0.5007389537914845,0.9868207970178843,-0.8303619007734515,-0.8034302755781881,-0.9028329605977403,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-21,0.6483805279242296,2.946543254917424,0.648381027323271,-0.3750129868481939,1.7974799895816753,1.7974817154111968,1.783350285914493,1.7833498042915916,1.6288365203244537,1.628837417339971,-0.18898677698099112,1.5871378622469892,-0.1889872566153752,1.5872560357425232,0.4241974230067098,-0.5485250400820847,-0.8227355314834189,-0.7907273745889886,-0.899798395437791,-0.5007389537914845,1.0190808657162513,-0.8228038033366954,-0.7907836645592394,-0.8999326240244473,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-22,0.6429386856335038,2.59965786937151,0.6429390987126321,-0.3750129868481939,1.7387099860644344,1.7387088897758463,1.725329313469158,1.725333412239481,1.5732243057720647,1.5732223001911698,-0.1819663233392092,1.384749485050742,-0.18196590385746206,1.384611897588466,0.3721467003703854,-0.5231058152190097,-0.8151703571839047,-0.7774543254559991,-0.8975058534309197,-0.5007389537914845,1.014565000572213,-0.8152457058999394,-0.7775047229893433,-0.8973948295228159,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-23,0.5488211231651492,2.3542009591314184,0.548822084329651,-0.3750129868481939,1.6648736998451217,1.6648886892384156,1.6303439863930869,1.6303478801688638,1.5108174683425686,1.5108210849518502,-0.17633438638781182,0.7862059893895418,-0.17633435706175915,0.7860322895026365,0.3374462186128356,-0.5061596653102931,-0.8109481820630026,-0.7703679305326823,-0.895855912435834,-0.5007389537914845,0.23099869465481082,-0.8109267930789359,-0.7702329216534478,-0.8959446612361693,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-24,0.2854664195333066,0.638031156956894,0.28546593049890945,-0.3750129868481939,1.636926320481737,1.6369380946365875,1.6016793205359876,1.601676542512066,1.4554508425688704,1.455451248456924,-0.17268120384523883,-0.06676941170901103,-0.17268084286274887,-0.06663189180712563,0.3200959777340607,-0.4976865903559348,-0.8091086481726116,-0.7675074020408885,-0.8948893901962476,-0.5007389537914845,-0.32746910254438605,-0.809075830441363,-0.7673874341741842,-0.8948570350211844,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-25,0.21248619105170255,0.5579026614652939,0.21248508102891378,-0.3750129868481939,1.6233551650707108,1.6233456821932326,1.5827232412381742,1.5827271932338371,1.3933987444863716,1.3933952430267607,-0.1681794943884295,0.29900239998522377,-0.1681799448029983,0.29916675757865896,0.3027457368552858,-0.4892135154015764,-0.8027236885260726,-0.7593129460939069,-0.8895359323584953,-0.5007389537914845,0.7379342308915496,-0.8027517080963221,-0.7591671370118676,-0.88941890394626,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-26,0.3607036971075017,2.7974433962178646,0.3607033018282086,-0.3750129868481939,1.6111641271591108,1.6111699437228473,1.5406868545791037,1.540683857526516,1.3583886997019188,1.3583927852720514,-0.1616814882774864,1.1595396812555612,-0.16168172802739145,1.159624944202039,0.26804525509773597,-0.47226736549285986,-0.7949961827360567,-0.7492804795564286,-0.8831694890656666,-0.5007389537914845,1.052613914003087,-0.7950393637731016,-0.7493660134721822,-0.8832556887280122,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-27,0.39148541571382095,2.940457546399075,0.39148557908152615,-0.3948852615088752,1.5494038690597791,1.5494106161985342,1.490402011793147,1.490402415877355,1.3156289645676729,1.315632191279989,-0.15415568038455724,1.6025909428622294,-0.15415532002388782,1.602844046369758,0.2159945324614113,-0.4383750656754266,-0.7860082048162215,-0.7373574081208909,-0.8760765270616304,-0.5007389537914845,1.3480562511694651,-0.7859387974717015,-0.7373517330041809,-0.8760048472947796,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-28,0.4697828641436151,2.65138639177748,0.46978389119647895,-0.3948852615088752,1.4833882486705494,1.4834012667553127,1.4234921751365401,1.4234912572648517,1.2695674247421416,1.2695648506949568,-0.1472047874480144,1.3547641719732755,-0.14720508483038955,1.3549946773967196,0.18129405070386148,-0.42142891576671004,-0.7768841399492532,-0.7242988595813927,-0.8699700593820527,-0.5007389537914845,1.3799537003614504,-0.7768382311703012,-0.7243889567097584,-0.8698416320765318,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-29,0.44882554020719395,2.397815203512922,0.4488252055308545,-0.3948852615088752,1.406906737244003,1.4069008722149674,1.322538244713995,1.3225360832073938,1.1879227996485462,1.1879227308295086,-0.1404800283552366,1.2572853715586263,-0.1404802561546133,1.257309810799379,0.1639438098250866,-0.41295584081235176,-0.7679817297404754,-0.7112176468282426,-0.8645426098291042,-0.5007389537914845,1.3280000167294137,-0.7680461586418298,-0.7111100151398622,-0.8644035010016073,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-30,0.3601982842738847,1.680715883100754,0.3601985231896106,-0.3948852615088752,1.3594076933054107,1.3594231498776155,1.2312672845273602,1.2312687852885804,1.1266074679021194,1.12661165182963,-0.1352356899389501,0.6191251154432657,-0.13523563712462533,0.6192405757912206,0.1292433280675368,-0.38753661594927674,-0.7632451309067779,-0.7039897624568416,-0.8618881133677456,-0.5007389537914845,0.35157458079030723,-0.7632645051614332,-0.7038382138039667,-0.861865706499976,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-01-31,0.09653894824917694,0.7404739170157753,0.09653811922053618,-0.4147575361695565,1.335830686023543,1.3358374426519632,1.20283316558064,1.202836233311256,1.075497714292392,1.0755024311371841,-0.13178903158057648,-0.15579513823090796,-0.13178944870662124,-0.1560031527366072,0.09454284630998724,-0.3621173910862018,-0.7611076338744239,-0.7009206184488831,-0.8604948393245023,-0.5007389537914845,-0.2576294567732547,-0.7611050487509314,-0.7009927263247032,-0.8604155382133294,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-02-01,0.18284684391862724,0.562974085230585,0.18284604671963567,-0.4147575361695565,1.3044330129115924,1.3044408843321018,1.180905592771277,1.1809020630396072,1.036367235554352,1.0363665401412623,-0.1280280610828209,-0.020305598971337973,-0.1280286554697648,-0.020387460279661387,0.07719260543121235,-0.3536443161318435,-0.7546589839384459,-0.6935736898191366,-0.8542185379456264,-0.5007389537914845,0.7528626117113273,-0.7546266795194262,-0.6937209249888077,-0.8542523229950816,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-02-02,0.12544440825398642,2.343043826847778,0.1254441872874665,-0.45450208549091886,1.2511834793920569,1.2511816006456047,1.1404830344848584,1.1404790587287141,0.9658286807859884,0.9658256409807857,-0.1220855919928884,0.9200660956461514,-0.12208612000255258,0.9200891808968588,0.042492123673662556,-0.32822509126876864,-0.7467707262551571,-0.6843984828788735,-0.8465678753999417,-0.5007389537914845,1.0902925852953131,-0.7467600883097412,-0.6845521320000698,-0.8466389394901873,-0.4970973478131488,0.8638401887381761,-0.22418236317507875,0.2241823631750785
2021-02-03,0.17626263015465748,2.7112291922079153,0.17626318009024783,-0.4743743601516001,1.2096649446176457,1.2096768820861783,1.0965766562193822,1.0965766059454916,0.9131089562937336,0.9131084693351645,-0.11528115598570857,1.2916314469064676,-0.11528173608522739,1.2916034341792964,-0.009558598962662139,-0.2858597164969771,-0.736826409068406,-0.672392896564641,-0.8374413423922205,-0.5007389537914845,1.5722128203290515,-0.7368882875760191,-0.6725378515320685,-0.8375753876986465,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-04,0.18085980990153017,2.7264434635037884,0.18085920111930917,-0.4942466348122814,1.1482497158931708,1.1482621509336683,1.027771211632994,1.0277722180171616,0.870403796443641,0.8704023821550743,-0.10825709251553174,1.3863055623533775,-0.10825676717997106,1.3861706986511897,-0.04425908072021193,-0.26044049163390215,-0.7259188395539262,-0.6591649377894842,-0.8274579425174039,-0.5007389537914845,1.797989743318956,-0.725936758637046,-0.6592589099621723,-0.8274242096921209,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-05,0.222926773970805,2.494172255053454,0.2229263925944345,-0.4942466348122814,1.0886746438345978,1.0886852670974432,0.9646269745125744,0.9646304619163492,0.8413970329160702,0.8413956737172893,-0.10159674912684036,1.2295178978463004,-0.10159702915637113,1.229770992024597,-0.07895956247776173,-0.23502126677082716,-0.7149670877757828,-0.6462556778539443,-0.8169516867826375,-0.5007389537914845,1.8083456337264319,-0.7149852296980728,-0.6462961336677499,-0.8169104896139336,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-06,0.12426049599989722,1.5407445871787182,0.1242594556881999,-0.4942466348122814,1.032204836149734,1.0322097506074481,0.8871119799785422,0.8871103966872318,0.807860520803761,0.807864899885825,-0.09675077717911162,0.4474025425019664,-0.09675018633412766,0.44725285853739266,-0.11366004423531152,-0.20112896695339402,-0.7089141315914866,-0.6381303668041587,-0.8123352851420969,-0.5007389537914845,0.6601158670325554,-0.7089696011259609,-0.6380758365054332,-0.8121974426823323,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-07,-0.06565703056104384,0.2556458050539415,-0.06565716853975587,-0.4942466348122814,0.9763100774229646,0.9763085614037922,0.8551684247293887,0.8551642839976527,0.7694122331176394,0.7694103440395536,-0.09373912305612453,-0.3433110373761882,-0.09373914097974702,-0.34305928026342886,-0.11366004423531152,-0.20112896695339402,-0.7068477536014212,-0.6354912905344133,-0.8106201427698807,-0.5007389537914845,-0.2742990645921442,-0.7068101447154591,-0.6355465143016433,-0.8107472743956858,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-08,-0.1115388230046061,0.231302970980544,-0.11153901137049624,-0.5141189094729627,0.9706745976336401,0.9706801539976707,0.8296545666474666,0.8296568565938804,0.7243876236910243,0.7243877173506519,-0.08993534875567602,-0.0018542992002674008,-0.08993495397477305,-0.0016818475269791996,-0.14836052599286131,-0.16723666713596078,-0.6995028123225917,-0.6275145634029514,-0.8029096731663257,-0.5007389537914845,0.9629445348649596,-0.6995605410516318,-0.6276423824148004,-0.8027713488191299,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-09,-0.024455499426044743,1.848072867355362,-0.02445662897382174,-0.5141189094729627,0.9247856907777121,0.9247722595763118,0.7977878603684395,0.7977874964441323,0.6816824638409318,0.6816816301705614,-0.08377391840979233,1.0144530313300875,-0.0837742442845252,1.014656445368752,-0.18306100775041087,-0.1333443673185275,-0.6903230898826802,-0.617634375621989,-0.7931155658509725,-0.5007389537914845,1.3929992910114568,-0.6903057278637672,-0.6175250935996414,-0.7929827128842658,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-10,-0.025133998846516917,2.2122010937032663,-0.02513427700919986,-0.533991184133644,0.8542846885153466,0.8542831572996472,0.726907493588642,0.7269107899403705,0.6297540809689023,0.6297548072985352,-0.07780077483022911,0.9332888508196,-0.07780036887367243,0.9330791897528882,-0.21776148950796068,-0.09945206750109424,-0.6796051742448856,-0.6059266903983752,-0.7817883143802234,-0.5007389537914845,1.7535367298369395,-0.679662692697723,-0.6058269784071137,-0.7817439086627552,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-11,0.05444429032600529,1.9799298852529317,0.05444326864192602,-0.533991184133644,0.7850487939607886,0.785057575052928,0.6564882206296021,0.6564860706156123,0.566937928908255,0.5669357065007634,-0.0726407405707606,0.5827843893504212,-0.07264133199747196,0.5828685509943384,-0.23511173038673555,-0.0740328426380194,-0.6684165525705391,-0.5937671778868866,-0.7698775482570342,-0.5007389537914845,1.8638656203116213,-0.6684026699858209,-0.5938126979391124,-0.7697800202979215,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-12,0.011574204493722576,1.6523159100151235,0.011573963165740926,-0.5538634587943253,0.7413450731456191,0.7413321243196571,0.5906286532313876,0.5906323914407782,0.5065776646345139,0.5065784967103953,-0.06749959545345492,0.5746419066143634,-0.06749917047553929,0.5745549453264797,-0.25246197126551045,-0.057086692729302696,-0.6563977131762461,-0.580634342149616,-0.7572257620947479,-0.5007389537914845,2.058460532595104,-0.656371412841597,-0.5805337563692163,-0.7570910477897642,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-13,-0.05643497721340163,1.071130746512758,-0.056435162452857755,-0.5538634587943253,0.6874054808763705,0.6874219363753094,0.5194921232178359,0.519491315077599,0.44485301825693613,0.44484953215206463,-0.06349698007397661,0.08385949548994184,-0.06349730074914084,0.0840522109228141,-0.26981221214428536,-0.04014054282058614,-0.6495391113006591,-0.5723493817124882,-0.7509752639069889,-0.5007389537914845,0.8489513361651299,-0.649584549837163,-0.5723134592068996,-0.7509278325715166,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-14,-0.21189442606322012,-0.03849677333294506,-0.21189545851459538,-0.5737357334550066,0.628175438192654,0.6281896489108876,0.48204105844296635,0.4820446037001454,0.40105635272377416,0.40105330873253364,-0.061085172981927026,-0.6018851987425224,-0.061085330471272216,-0.6018202566755324,-0.30451269390183516,0.002224831951205554,-0.6467843727135393,-0.5690485675407801,-0.7484705526223341,-0.5007389537914845,-0.11295407425417821,-0.6468081058808035,-0.5691518064521625,-0.7483900380698851,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-15,-0.3009024724876107,-0.27888225980774545,-0.30090245352875555,-0.5936080081156879,0.6140292338235332,0.6140229091811938,0.4542217312572562,0.4542175439814864,0.35387601957309683,0.3538776629707363,-0.05817338112269172,-0.3863583473902211,-0.058173126477603955,-0.3861861096654462,-0.32186293478061007,0.02764405681428024,-0.6413057116228833,-0.5632373107959696,-0.7426240605560075,-0.5007389537914845,0.5255067148948361,-0.6412552179680848,-0.5631446662181616,-0.7425893649232991,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-16,-0.2747733213359578,0.42503135881466586,-0.27477382043675946,-0.6134802827763691,0.5788362375881599,0.5788357907714954,0.4360341416607053,0.43603572010156577,0.29703586112725483,0.2970361425525649,-0.05361990665428531,0.32131657972020905,-0.05362039697260172,0.3215095728110294,-0.33921317565938497,0.053063281677355224,-0.6337678318343075,-0.5556477036701285,-0.7340152184021428,-0.5007389537914845,1.0081674342058704,-0.6336971205313287,-0.5555566996067924,-0.7338883552034198,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-17,-0.20815575578714895,1.2263163137306672,-0.2081568696935635,-0.5936080081156879,0.5395028888545075,0.5395135159001564,0.4552207678688977,0.4552238550592681,0.25877858693567035,0.25878144501685746,-0.04826699459298503,0.6659276130100982,-0.048267293522319926,0.6660046076729259,-0.35656341653815987,0.07000943158607179,-0.6246303125156495,-0.5467608940871965,-0.7231908507064713,-0.5007389537914845,1.3831072922247574,-0.6245965542299285,-0.5467040718935283,-0.7230120930535708,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-18,-0.18231046663793846,1.3875875894669256,-0.1823094374869965,-0.5538634587943253,0.47567245450603624,0.4756866101450231,0.3541899884762264,0.35419192846197944,0.22027572396539521,0.2202723823586139,-0.043121949992047125,0.5763228446835094,-0.043121515853044225,0.5761137463892033,-0.3912638982957095,0.12084788131222175,-0.6159957369546329,-0.5388205439709238,-0.7125368845331781,-0.5007389537914845,1.2652221952792582,-0.6159587285879216,-0.5387999400066854,-0.7124983729753835,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-19,-0.16449639511880676,1.3287590737895483,-0.1644969748427705,-0.5141189094729627,0.4144872453647989,0.41450160990704893,0.3139723607768111,0.31397359759063553,0.18646633543231875,0.1864690744672895,-0.03819652199203481,0.4816534115153435,-0.038196323171699506,0.4815464819173103,-0.4433146209320342,0.20557863085580486,-0.606849562372336,-0.5309737456340279,-0.7005622492331616,-0.5007389537914845,1.3851360013550547,-0.6068581622865213,-0.5308958081198424,-0.7005344846105497,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-20,-0.1739815400784688,0.7049739506587371,-0.1739817424127744,-0.45450208549091886,0.3706685147580106,0.3706612937165106,0.2541070130484458,0.25410661652260425,0.16359929137201362,0.1636034668450204,-0.03435193164795939,0.015740143560625728,-0.034352358545950944,0.01598456451722053,-0.4606648618108091,0.23947093067323796,-0.6007778275645144,-0.5252906178785813,-0.6931282330318527,-0.5007389537914845,0.6645173926925994,-0.6008425337144094,-0.5252048331613154,-0.6932836431773169,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-21,-0.302190236693813,-0.010096800247314628,-0.30219090676609023,-0.4147575361695565,0.32615972540150906,0.3261700732681211,0.2339469665519873,0.23394628272704499,0.14452522956037483,0.1445260826548078,-0.03186867022955682,-0.5710836084039944,-0.03186927070366759,-0.5711638357753032,-0.4606648618108091,0.23947093067323796,-0.5980069166892964,-0.5228667754562983,-0.6895923222748627,-0.5007389537914845,-0.10916344812290342,-0.5980660897580499,-0.5229916762329994,-0.6896582224607007,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-22,-0.3006670747294877,-0.018211078271780465,-0.3006673511491345,-0.35514071218751264,0.3200642064457091,0.3200822040329285,0.21885895208386272,0.21886014462030032,0.13966802927071575,0.1396658919206346,-0.02808097179477881,-0.008784071741593178,-0.02808075367051376,-0.008956252486355723,-0.4606648618108091,0.23947093067323796,-0.5912090782024011,-0.5169859833803592,-0.6808266408344924,-0.5007389537914845,0.8347089922493175,-0.5912792267536159,-0.5169845359989987,-0.6809572127408217,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-23,-0.17343458646400653,1.0701164617596999,-0.17343547511894916,-0.33526843752683133,0.2836061025025282,0.2835932771075285,0.19216674312667117,0.19216731687914113,0.13279154346737818,0.132788949143496,-0.022100358730783552,0.9365086978359863,-0.022100851347422446,0.9367163922325762,-0.49536534356835893,0.29878245535374637,-0.5821956223084406,-0.5087302007376135,-0.6696116108597691,-0.5007389537914845,1.3540280390763628,-0.5821786604522158,-0.508764238836682,-0.669718408519311,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-24,-0.1653895219069793,2.0468726789547746,-0.16538898093015605,-0.31539616286615,0.23047157877461164,0.23048714736405523,0.16606370960711436,0.16606292527668473,0.11423594685519739,0.11423846413567972,-0.015953168560503935,1.0083145638965212,-0.01595340086409951,1.008421241117858,-0.5127155844471337,0.33267475517117945,-0.5704407986533143,-0.4968655991641862,-0.6561280621623288,-0.5007389537914845,1.9965778259625033,-0.5704558970809206,-0.49674995836868063,-0.6563043518678306,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-25,-0.1497840352361193,1.2242877442245508,-0.1497846367141351,-0.29552388820546877,0.18124738796173653,0.18124815468193076,0.11693160137305161,0.11693277172498565,0.09570763788509334,0.09570614806518753,-0.010090332936687867,0.8857387494132867,-0.010090420638436081,0.8857955575169415,-0.5300658253259086,0.3665670549886126,-0.5567773987712772,-0.4822233744115927,-0.6414657345901219,-0.5007389537914845,2.4439294236686586,-0.5567279241855881,-0.4822063556968896,-0.6414401269297036,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-26,-0.1626478303711938,0.9392737286151882,-0.1626484247598682,-0.29552388820546877,0.14685946026769528,0.14686509447310658,0.07036112547653123,0.07036103616764697,0.06986624083842394,0.06986991919044247,-0.00471630862927843,0.6750284021291231,-0.004716825686543012,0.674837813695026,-0.5300658253259086,0.3665670549886126,-0.5422963993636267,-0.46628599459936,-0.6263564319768699,-0.5007389537914845,2.6355667546328245,-0.5422287168579336,-0.4663980919232036,-0.6262133599199151,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-27,-0.19126250491008664,0.29824576468238717,-0.19126176731491748,-0.29552388820546877,0.09522006383082397,0.09521392718835876,0.021869425326854066,0.021870487114537852,0.0385400277343305,0.03853758677518362,-0.0008101339610612292,0.042287103280312696,-0.0008101811735136202,0.04248418258352035,-0.5474160662046835,0.400459354806046,-0.5330165583346561,-0.4554175804437225,-0.6174244438921023,-0.5007389537914845,1.4164661089169355,-0.5329739036700689,-0.4553323072816235,-0.617512350200036,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-02-28,-0.32644312924395613,-0.13079668586124393,-0.32644333067169906,-0.29552388820546877,0.07635845800532977,0.07637599219644191,0.010034683927408292,0.010033539860630781,0.01542739489533473,0.015426698499040343,0.0014934181067356059,-0.6485503494661935,0.0014933046840610261,-0.6485842885572377,-0.5647663070834583,0.44282472957783753,-0.5290384495690963,-0.450323017557591,-0.6142003444437639,-0.5007389537914845,0.17379192844383998,-0.5289634846219943,-0.45027366287404397,-0.6142494715550813,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-03-01,-0.33556133063948523,0.09538881407074123,-0.33556161512052907,-0.31539616286615,0.054506597597745024,0.05451326682980637,-0.019500936924455294,-0.019499131854268326,-0.01565322943006808,-0.015651268793682293,0.005113123745256924,-0.08120019479844755,0.005113068174535274,-0.08118070172587845,-0.5821165479622332,0.47671702939527066,-0.5194845948796755,-0.43888010367699304,-0.6055098231237737,-0.5007389537914845,1.4806922304976844,-0.5195544245476652,-0.4388917129569901,-0.6055484618352021,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-03-02,-0.2803605563596419,0.7141025134362613,-0.2803609593406937,-0.31539616286615,0.01747344469646983,0.017488301103823278,-0.04693601925953413,-0.046933900813792145,-0.052054943960434495,-0.05205273472234031,0.010972023678536093,0.884042203748327,0.010972432252855385,0.884236756454218,-0.5994667888410081,0.5190824041670622,-0.5080281385575678,-0.4249345939930611,-0.5950150330473538,-0.5007389537914845,1.9266434417617768,-0.5079859080628345,-0.42498044083614644,-0.5950347417570148,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-03-03,-0.22056952579640005,1.3378876365670724,-0.22056889238237776,-0.31539616286615,-0.016454443831095955,-0.01647358576168558,-0.05951363403686719,-0.059512789286063614,-0.0845545256738276,-0.08455696359499786,0.017292699232509822,1.0830983592383285,0.017292252426201218,1.0832436921285866,-0.616817029719783,0.5614477789388538,-0.4945290818295619,-0.4083316671673276,-0.5827515286750531,-0.5007389537914845,2.405408995984742,-0.49456642894043085,-0.40822368123603925,-0.5827083113205194,-0.4970973478131488,0.6242985347181542,-0.22418236317507875,0.2241823631750785
2021-03-04,-0.20746340943972835,0.722216791460727,-0.2074630871811525,-0.31539616286615,-0.03819129444706183,-0.03818315718529721,-0.1103108032903325,-0.11031444259407809,-0.107394282092056,-0.10739531781128094,0.022941472394575637,0.7934635214429573,0.02294187995861974,0.793306694462013,-0.6341672705985579,0.6122862286650037,-0.47963450205455066,-0.38969009432360513,-0.5691635660489375,-0.5007389537914845,2.732505947058051,-0.47960448095338304,-0.38956992998308987,-0.5692942546690389,-0.4970973478131488,0.38410947082240215,-0.22418236317507875,0.2241823631750785
2021-03-05,-0.2148438215032318,0.5061741390593242,-0.21484345796101947,-0.29552388820546877,-0.06498857589425786,-0.06498509721444734,-0.1255268993753342,-0.12552850160054077,-0.11950999517412698,-0.11951399900639699,0.02814516493968713,0.6016040283826974,0.028145515985385554,0.6015741637470209,-0.6515175114773327,0.6546516034367953,-0.4646196173670715,-0.37059849399720957,-0.5548862443643315,-0.5007389537914845,2.7607042417059566,-0.4646425329663353,-0.37060001345466675,-0.5547925718025736,-0.4970973478131488,0.38410947082240215,-0.22418236317507875,0.2241823631750785
2021-03-06,-0.2622626228380678,0.29418862567015425,-0.26226268596045793,-0.29552388820546877,-0.09880145463020477,-0.09879383013693244,-0.16074934401654187,-0.16074938932290098,-0.13413617132725772,-0.13413999355222667,0.03201774684175774,0.02780637588427203,0.032017204407431346,0.027935372664767543,-0.6515175114773327,0.6546516034367953,-0.45504696082475415,-0.357729363051724,-0.5454619427495142,-0.5007389537914845,1.4850992008950612,-0.45507922600554185,-0.35763723716024426,-0.5453664779393712,-0.4970973478131488,0.38410947082240215,-0.22418236317507875,0.2241823631750785
2021-03-07,-0.39673013043409405,-0.5304248785661864,-0.396729722477215,-0.29552388820546877,-0.11961822691321972,-0.1196227663881577,-0.17194367733160204,-0.17194673207821795,-0.15138196111975516,-0.15138231507271419,0.03423466664876674,-0.6858946439698651,0.03423510811121866,-0.6859955140626021,-0.6515175114773327,0.6546516034367953,-0.45074738079376786,-0.3512752711209588,-0.5417117224585161,-0.5007389537914845,0.24914164839602576,-0.4507603131845384,-0.3513139316507698,-0.5417410572227549,-0.4970973478131488,0.38410947082240215,-0.22418236317507875,0.2241823631750785
2021-03-08,-0.3794976298467957,-0.5263677395539534,-0.3794981010061702,-0.29552388820546877,-0.126288794827114,-0.1262849629096893,-0.17406983217176222,-0.17407021901353698,-0.15894063797501115,-0.15894059299950314,0.03779078210062794,-0.10861181532621886,0.03779098633196412,-0.1087195205006605,-0.6515175114773327,0.6546516034367953,-0.4406817923527148,-0.3371484953417058,-0.5324109551226265,-0.5007389537914845,1.6006376160500126,-0.44073426556435175,-0.3370864942544525,-0.5323149633595524,-0.4970973478131488,0.38410947082240215,-0.22418236317507875,0.2241823631750785
